,Date,Rate
5120,19-Aug-19,7.0499
5121,20-Aug-19,7.0597
5122,21-Aug-19,7.0623
5123,22-Aug-19,7.0829
5124,23-Aug-19,7.0928
5125,26-Aug-19,7.1503
5126,27-Aug-19,7.1603
5127,28-Aug-19,7.1628
5128,29-Aug-19,7.1434
5129,30-Aug-19,7.1543
5130,2-Sep-19,ND
5131,3-Sep-19,7.1786
5132,4-Sep-19,7.1440
5133,5-Sep-19,7.1468
5134,6-Sep-19,7.1131
5135,9-Sep-19,7.1210
5136,10-Sep-19,7.1121
5137,11-Sep-19,7.1153
5138,12-Sep-19,7.0787
5139,13-Sep-19,7.0754
5140,16-Sep-19,7.0659
5141,17-Sep-19,7.0905
5142,18-Sep-19,7.0849
5143,19-Sep-19,7.0959
5144,20-Sep-19,7.0909
5145,23-Sep-19,7.1168
5146,24-Sep-19,7.1138
5147,25-Sep-19,7.1313
5148,26-Sep-19,7.1300
5149,27-Sep-19,7.1218
5150,30-Sep-19,7.1477
5151,1-Oct-19,7.1473
5152,2-Oct-19,7.1473
5153,3-Oct-19,7.1473
5154,4-Oct-19,7.1473
5155,7-Oct-19,7.1473
5156,8-Oct-19,7.1422
5157,9-Oct-19,7.1316
5158,10-Oct-19,7.1153
5159,11-Oct-19,7.0868
5160,14-Oct-19,ND
5161,15-Oct-19,7.0814
5162,16-Oct-19,7.0920
5163,17-Oct-19,7.0766
5164,18-Oct-19,7.0805
5165,21-Oct-19,7.0748
5166,22-Oct-19,7.0761
5167,23-Oct-19,7.0624
5168,24-Oct-19,7.0684
5169,25-Oct-19,7.0647
5170,28-Oct-19,7.0670
5171,29-Oct-19,7.0655
5172,30-Oct-19,7.0541
5173,31-Oct-19,7.0379
5174,1-Nov-19,7.0368
5175,4-Nov-19,7.0300
5176,5-Nov-19,7.0082
5177,6-Nov-19,6.9968
5178,7-Nov-19,6.9766
5179,8-Nov-19,6.9954
5180,11-Nov-19,ND
5181,12-Nov-19,7.0066
5182,13-Nov-19,7.0223
5183,14-Nov-19,7.0195
5184,15-Nov-19,7.0075
5185,18-Nov-19,7.0246
5186,19-Nov-19,7.0263
5187,20-Nov-19,7.0344
5188,21-Nov-19,7.0285
5189,22-Nov-19,7.0389
5190,25-Nov-19,7.0349
5191,26-Nov-19,7.0319
5192,27-Nov-19,7.0280
5193,28-Nov-19,ND
5194,29-Nov-19,7.0308
5195,2-Dec-19,7.0380
5196,3-Dec-19,7.0609
5197,4-Dec-19,7.0489
5198,5-Dec-19,7.0445
5199,6-Dec-19,7.0348
5200,9-Dec-19,7.0389
5201,10-Dec-19,7.0328
5202,11-Dec-19,7.0384
5203,12-Dec-19,6.9925
5204,13-Dec-19,6.9925
5205,16-Dec-19,6.9921
5206,17-Dec-19,6.9967
5207,18-Dec-19,7.0029
5208,19-Dec-19,7.0097
5209,20-Dec-19,7.0063
5210,23-Dec-19,7.0124
5211,24-Dec-19,7.0064
5212,25-Dec-19,ND
5213,26-Dec-19,6.9949
5214,27-Dec-19,6.9954
5215,30-Dec-19,6.9864
5216,31-Dec-19,6.9618
5217,1-Jan-20,ND
5218,2-Jan-20,6.9642
5219,3-Jan-20,6.9649
5220,6-Jan-20,6.9749
5221,7-Jan-20,6.9443
5222,8-Jan-20,6.9447
5223,9-Jan-20,6.9309
5224,10-Jan-20,6.9178
5225,13-Jan-20,6.8924
5226,14-Jan-20,6.8837
5227,15-Jan-20,6.8899
5228,16-Jan-20,6.8769
5229,17-Jan-20,6.8589
5230,20-Jan-20,ND
5231,21-Jan-20,6.9049
5232,22-Jan-20,6.9040
5233,23-Jan-20,6.9364
5234,24-Jan-20,6.9161
5235,27-Jan-20,6.9161
5236,28-Jan-20,6.9161
5237,29-Jan-20,6.9161
5238,30-Jan-20,6.9161
5239,31-Jan-20,6.9161
5240,3-Feb-20,7.0208
5241,4-Feb-20,6.9979
5242,5-Feb-20,6.9720
5243,6-Feb-20,6.9694
5244,7-Feb-20,7.0003
5245,10-Feb-20,6.9820
5246,11-Feb-20,6.9650
5247,12-Feb-20,6.9708
5248,13-Feb-20,6.9759
5249,14-Feb-20,6.9859
5250,17-Feb-20,ND
5251,18-Feb-20,6.9949
5252,19-Feb-20,6.9975
5253,20-Feb-20,7.0225
5254,21-Feb-20,7.0255
5255,24-Feb-20,7.0286
5256,25-Feb-20,7.0128
5257,26-Feb-20,7.0214
5258,27-Feb-20,7.0036
5259,28-Feb-20,6.9906
5260,2-Mar-20,6.9595
5261,3-Mar-20,6.9579
5262,4-Mar-20,6.9244
5263,5-Mar-20,6.9366
5264,6-Mar-20,6.9298
5265,9-Mar-20,6.9448
5266,10-Mar-20,6.9549
5267,11-Mar-20,6.9595
5268,12-Mar-20,7.0282
5269,13-Mar-20,7.0079
5270,16-Mar-20,6.9913
5271,17-Mar-20,7.0030
5272,18-Mar-20,7.0459
5273,19-Mar-20,7.1058
5274,20-Mar-20,7.0950
5275,23-Mar-20,7.0900
5276,24-Mar-20,7.0610
5277,25-Mar-20,7.1099
5278,26-Mar-20,7.0709
5279,27-Mar-20,7.0942
5280,30-Mar-20,7.0986
5281,31-Mar-20,7.0808
5282,1-Apr-20,7.0989
5283,2-Apr-20,7.0857
5284,3-Apr-20,7.0908
5285,6-Apr-20,7.0895
5286,7-Apr-20,7.0448
5287,8-Apr-20,7.0649
5288,9-Apr-20,7.0428
5289,10-Apr-20,7.0341
5290,13-Apr-20,7.0501
5291,14-Apr-20,7.0479
5292,15-Apr-20,7.0664
5293,16-Apr-20,7.0778
5294,17-Apr-20,7.0711
5295,20-Apr-20,7.0721
5296,21-Apr-20,7.0914
5297,22-Apr-20,7.0831
5298,23-Apr-20,7.0654
5299,24-Apr-20,7.0813
5300,27-Apr-20,7.0848
5301,28-Apr-20,7.0776
5302,29-Apr-20,7.0755
5303,30-Apr-20,7.0622
5304,1-May-20,7.0622
5305,4-May-20,7.0622
5306,5-May-20,7.0622
5307,6-May-20,7.1031
5308,7-May-20,7.0825
5309,8-May-20,7.0732
5310,11-May-20,7.0972
5311,12-May-20,7.0816
5312,13-May-20,7.0911
5313,14-May-20,7.0935
5314,15-May-20,7.1013
5315,18-May-20,7.1086
5316,19-May-20,7.0980
5317,20-May-20,7.0928
5318,21-May-20,7.1138
5319,22-May-20,7.1269
5320,25-May-20,ND
5321,26-May-20,7.1340
5322,27-May-20,7.1681
5323,28-May-20,7.1447
5324,29-May-20,7.1348
5325,1-Jun-20,7.1263
5326,2-Jun-20,7.0992
5327,3-Jun-20,7.1115
5328,4-Jun-20,7.1075
5329,5-Jun-20,7.0808
5330,8-Jun-20,7.0700
5331,9-Jun-20,7.0765
5332,10-Jun-20,7.0599
5333,11-Jun-20,7.0640
5334,12-Jun-20,7.0825
5335,15-Jun-20,7.0887
5336,16-Jun-20,7.0854
5337,17-Jun-20,7.0840
5338,18-Jun-20,7.0869
5339,19-Jun-20,7.0707
5340,22-Jun-20,7.0678
5341,23-Jun-20,7.0575
5342,24-Jun-20,7.0770
5343,25-Jun-20,7.0768
5344,26-Jun-20,7.0768
5345,29-Jun-20,7.0794
5346,30-Jun-20,7.0651
5347,1-Jul-20,7.0703
5348,2-Jul-20,7.0660
5349,3-Jul-20,ND
5350,6-Jul-20,7.0159
5351,7-Jul-20,7.0127
5352,8-Jul-20,7.0041
5353,9-Jul-20,6.9923
5354,10-Jul-20,6.9990
5355,13-Jul-20,6.9959
5356,14-Jul-20,7.0060
5357,15-Jul-20,6.9885
5358,16-Jul-20,6.9881
5359,17-Jul-20,6.9912
5360,20-Jul-20,6.9829
5361,21-Jul-20,6.9800
5362,22-Jul-20,6.9988
5363,23-Jul-20,7.0034
5364,24-Jul-20,7.0168
5365,27-Jul-20,6.9950
5366,28-Jul-20,6.9998
5367,29-Jul-20,7.0014
5368,30-Jul-20,7.0080
5369,31-Jul-20,6.9744
5370,3-Aug-20,6.9799
5371,4-Aug-20,6.9720
5372,5-Aug-20,6.9353
5373,6-Aug-20,6.9520
5374,7-Aug-20,6.9670
5375,10-Aug-20,6.9611
5376,11-Aug-20,6.9451
5377,12-Aug-20,6.9363
5378,13-Aug-20,6.9440
5379,14-Aug-20,6.9501
5380,17-Aug-20,6.9318
5381,18-Aug-20,6.9215
5382,19-Aug-20,6.9192
5383,20-Aug-20,6.9143
5384,21-Aug-20,6.9179
5385,24-Aug-20,6.9180
5386,25-Aug-20,6.9116
5387,26-Aug-20,6.8855
5388,27-Aug-20,6.8925
5389,28-Aug-20,ND
5390,31-Aug-20,6.8474
5391,1-Sep-20,6.8272
5392,2-Sep-20,6.8375
5393,3-Sep-20,6.8474
5394,4-Sep-20,6.8409
