,Date,Rate
216,1-Nov-00,1.4452
217,2-Nov-00,1.4440
218,3-Nov-00,1.4484
219,6-Nov-00,1.4320
220,7-Nov-00,1.4310
221,8-Nov-00,1.4236
222,9-Nov-00,1.4242
223,10-Nov-00,1.4305
224,13-Nov-00,1.4388
225,14-Nov-00,1.4306
226,15-Nov-00,1.4257
227,16-Nov-00,1.4228
228,17-Nov-00,1.4230
229,20-Nov-00,1.4222
230,21-Nov-00,1.4160
231,22-Nov-00,1.4077
232,23-Nov-00,ND
233,24-Nov-00,1.3997
234,27-Nov-00,1.4155
235,28-Nov-00,1.4182
236,29-Nov-00,1.4209
237,30-Nov-00,1.4210
238,1-Dec-00,1.4373
239,4-Dec-00,1.4523
240,5-Dec-00,1.4410
241,6-Dec-00,1.4365
242,7-Dec-00,1.4400
243,8-Dec-00,1.4442
244,11-Dec-00,1.4554
245,12-Dec-00,1.4480
246,13-Dec-00,1.4510
247,14-Dec-00,1.4665
248,15-Dec-00,1.4763
249,18-Dec-00,1.4677
250,19-Dec-00,1.4620
251,20-Dec-00,1.4737
252,21-Dec-00,1.4707
253,22-Dec-00,1.4783
254,25-Dec-00,ND
255,26-Dec-00,1.4800
256,27-Dec-00,1.4912
257,28-Dec-00,1.4907
258,29-Dec-00,1.4955
259,1-Jan-01,ND
260,2-Jan-01,1.4977
261,3-Jan-01,1.5045
262,4-Jan-01,1.4930
263,5-Jan-01,1.4990
264,8-Jan-01,1.4969
265,9-Jan-01,1.4900
266,10-Jan-01,1.4910
267,11-Jan-01,1.4965
268,12-Jan-01,1.4778
269,15-Jan-01,ND
270,16-Jan-01,1.4675
271,17-Jan-01,1.4723
272,18-Jan-01,1.4755
273,19-Jan-01,1.4683
274,22-Jan-01,1.4650
275,23-Jan-01,1.4715
276,24-Jan-01,1.4616
277,25-Jan-01,1.4605
278,26-Jan-01,1.4590
279,29-Jan-01,1.4570
280,30-Jan-01,1.4615
281,31-Jan-01,1.4613
282,1-Feb-01,1.4775
283,2-Feb-01,1.4692
284,5-Feb-01,1.4750
285,6-Feb-01,1.4585
286,7-Feb-01,1.4633
287,8-Feb-01,1.4440
288,9-Feb-01,1.4490
289,12-Feb-01,1.4513
290,13-Feb-01,1.4510
291,14-Feb-01,1.4578
292,15-Feb-01,1.4490
293,16-Feb-01,1.4505
294,19-Feb-01,ND
295,20-Feb-01,1.4436
296,21-Feb-01,1.4385
297,22-Feb-01,1.4447
298,23-Feb-01,1.4470
299,26-Feb-01,1.4440
300,27-Feb-01,1.4405
301,28-Feb-01,1.4433
302,1-Mar-01,1.4553
303,2-Mar-01,1.4725
304,5-Mar-01,1.4687
305,6-Mar-01,1.4655
306,7-Mar-01,1.4612
307,8-Mar-01,1.4667
308,9-Mar-01,1.4675
309,12-Mar-01,1.4670
310,13-Mar-01,1.4513
311,14-Mar-01,1.4497
312,15-Mar-01,1.4436
313,16-Mar-01,1.4265
314,19-Mar-01,1.4237
315,20-Mar-01,1.4285
316,21-Mar-01,1.4310
317,22-Mar-01,1.4223
318,23-Mar-01,1.4292
319,26-Mar-01,1.4345
320,27-Mar-01,1.4290
321,28-Mar-01,1.4352
322,29-Mar-01,1.4302
323,30-Mar-01,1.4190
324,2-Apr-01,1.4200
325,3-Apr-01,1.4305
326,4-Apr-01,1.4350
327,5-Apr-01,1.4266
328,6-Apr-01,1.4383
329,9-Apr-01,1.4470
330,10-Apr-01,1.4360
331,11-Apr-01,1.4340
332,12-Apr-01,1.4391
333,13-Apr-01,1.4354
334,16-Apr-01,1.4360
335,17-Apr-01,1.4287
336,18-Apr-01,1.4257
337,19-Apr-01,1.4366
338,20-Apr-01,1.4428
339,23-Apr-01,1.4377
340,24-Apr-01,1.4365
341,25-Apr-01,1.4397
342,26-Apr-01,1.4378
343,27-Apr-01,1.4362
344,30-Apr-01,1.4306
345,1-May-01,1.4340
346,2-May-01,1.4345
347,3-May-01,1.4322
348,4-May-01,1.4362
349,7-May-01,1.4400
350,8-May-01,1.4315
351,9-May-01,1.4209
352,10-May-01,1.4186
353,11-May-01,1.4177
354,14-May-01,1.4176
355,15-May-01,1.4236
356,16-May-01,1.4293
357,17-May-01,1.4310
358,18-May-01,1.4333
359,21-May-01,1.4380
360,22-May-01,1.4278
361,23-May-01,1.4245
362,24-May-01,1.4103
363,25-May-01,1.4207
364,28-May-01,ND
365,29-May-01,1.4187
366,30-May-01,1.4251
367,31-May-01,1.4175
368,1-Jun-01,1.4160
369,4-Jun-01,1.4123
370,5-Jun-01,1.4113
371,6-Jun-01,1.3906
372,7-Jun-01,1.3900
373,8-Jun-01,1.3817
374,11-Jun-01,1.3730
375,12-Jun-01,1.3781
376,13-Jun-01,1.3909
377,14-Jun-01,1.4005
378,15-Jun-01,1.4056
379,18-Jun-01,1.4034
380,19-Jun-01,1.4008
381,20-Jun-01,1.3952
382,21-Jun-01,1.4167
383,22-Jun-01,1.4140
384,25-Jun-01,1.4130
385,26-Jun-01,1.4154
386,27-Jun-01,1.4190
387,28-Jun-01,1.4070
388,29-Jun-01,1.4077
389,2-Jul-01,1.4168
390,3-Jul-01,1.4058
391,4-Jul-01,ND
392,5-Jul-01,1.3998
393,6-Jul-01,1.4106
394,9-Jul-01,1.4081
395,10-Jul-01,1.4098
396,11-Jul-01,1.4121
397,12-Jul-01,1.4065
398,13-Jul-01,1.3995
399,16-Jul-01,1.4011
400,17-Jul-01,1.4037
401,18-Jul-01,1.4160
402,19-Jul-01,1.4190
403,20-Jul-01,1.4290
404,23-Jul-01,1.4185
405,24-Jul-01,1.4223
406,25-Jul-01,1.4280
407,26-Jul-01,1.4265
408,27-Jul-01,1.4256
409,30-Jul-01,1.4260
410,31-Jul-01,1.4252
411,1-Aug-01,1.4330
412,2-Aug-01,1.4295
413,3-Aug-01,1.4268
414,6-Aug-01,1.4175
415,7-Aug-01,1.4169
416,8-Aug-01,1.4135
417,9-Aug-01,1.4218
418,10-Aug-01,1.4273
419,13-Aug-01,1.4217
420,14-Aug-01,1.4285
421,15-Aug-01,1.4379
422,16-Aug-01,1.4438
423,17-Aug-01,1.4465
424,20-Aug-01,1.4445
425,21-Aug-01,1.4468
426,22-Aug-01,1.4538
427,23-Aug-01,1.4478
428,24-Aug-01,1.4443
429,27-Aug-01,1.4430
430,28-Aug-01,1.4501
431,29-Aug-01,1.4515
432,30-Aug-01,1.4577
433,31-Aug-01,1.4510
434,3-Sep-01,ND
435,4-Sep-01,1.4444
436,5-Sep-01,1.4553
437,6-Sep-01,1.4561
438,7-Sep-01,1.4626
439,10-Sep-01,1.4585
440,11-Sep-01,ND
441,12-Sep-01,1.4666
442,13-Sep-01,1.4697
443,14-Sep-01,1.4678
444,17-Sep-01,1.4661
445,18-Sep-01,1.4635
446,19-Sep-01,1.4714
447,20-Sep-01,1.4642
448,21-Sep-01,1.4547
449,24-Sep-01,1.4616
450,25-Sep-01,1.4692
451,26-Sep-01,1.4745
452,27-Sep-01,1.4733
453,28-Sep-01,1.4691
454,1-Oct-01,1.4785
455,2-Oct-01,1.4618
456,3-Oct-01,1.4756
457,4-Oct-01,1.4774
458,5-Oct-01,1.4795
459,8-Oct-01,ND
460,9-Oct-01,1.4605
461,10-Oct-01,1.4490
462,11-Oct-01,1.4415
463,12-Oct-01,1.4518
464,15-Oct-01,1.4470
465,16-Oct-01,1.4478
466,17-Oct-01,1.4505
467,18-Oct-01,1.4440
468,19-Oct-01,1.4372
469,22-Oct-01,1.4265
470,23-Oct-01,1.4214
471,24-Oct-01,1.4263
472,25-Oct-01,1.4306
473,26-Oct-01,1.4348
474,29-Oct-01,1.4525
475,30-Oct-01,1.4546
476,31-Oct-01,1.4534
477,1-Nov-01,1.4620
478,2-Nov-01,1.4615
479,5-Nov-01,1.4570
480,6-Nov-01,1.4591
481,7-Nov-01,1.4650
482,8-Nov-01,1.4540
483,9-Nov-01,1.4574
484,12-Nov-01,ND
485,13-Nov-01,1.4425
486,14-Nov-01,1.4429
487,15-Nov-01,1.4310
488,16-Nov-01,1.4278
489,19-Nov-01,1.4107
490,20-Nov-01,1.4180
491,21-Nov-01,1.4154
492,22-Nov-01,ND
493,23-Nov-01,1.4095
494,26-Nov-01,1.4125
495,27-Nov-01,1.4137
496,28-Nov-01,1.4235
497,29-Nov-01,1.4232
498,30-Nov-01,1.4255
499,3-Dec-01,1.4217
500,4-Dec-01,1.4216
501,5-Dec-01,1.4164
502,6-Dec-01,1.4250
503,7-Dec-01,1.4315
504,10-Dec-01,1.4342
505,11-Dec-01,1.4365
506,12-Dec-01,1.4440
507,13-Dec-01,1.4454
508,14-Dec-01,1.4547
509,17-Dec-01,1.4588
510,18-Dec-01,1.4565
511,19-Dec-01,1.4508
512,20-Dec-01,1.4464
513,21-Dec-01,1.4385
514,24-Dec-01,1.4385
515,25-Dec-01,ND
516,26-Dec-01,1.4490
517,27-Dec-01,1.4540
518,28-Dec-01,1.4475
519,31-Dec-01,1.4543
520,1-Jan-02,ND
521,2-Jan-02,1.4451
522,3-Jan-02,1.4400
523,4-Jan-02,1.4455
524,7-Jan-02,1.4385
525,8-Jan-02,1.4426
526,9-Jan-02,1.4373
527,10-Jan-02,1.4433
528,11-Jan-02,1.4448
529,14-Jan-02,1.4482
530,15-Jan-02,1.4450
531,16-Jan-02,1.4375
532,17-Jan-02,1.4348
533,18-Jan-02,1.4365
534,21-Jan-02,ND
535,22-Jan-02,1.4295
536,23-Jan-02,1.4273
537,24-Jan-02,1.4229
538,25-Jan-02,1.4096
539,28-Jan-02,1.4074
540,29-Jan-02,1.4132
541,30-Jan-02,1.4160
542,31-Jan-02,1.4120
543,1-Feb-02,1.4158
544,4-Feb-02,1.4197
545,5-Feb-02,1.4170
546,6-Feb-02,1.4138
547,7-Feb-02,1.4117
548,8-Feb-02,1.4176
549,11-Feb-02,1.4237
550,12-Feb-02,1.4322
551,13-Feb-02,1.4298
552,14-Feb-02,1.4285
553,15-Feb-02,1.4315
554,18-Feb-02,ND
555,19-Feb-02,1.4302
556,20-Feb-02,1.4269
557,21-Feb-02,1.4253
